はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
仲	名詞,一般,*,*,*,*,仲,ナカ,ナカ,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
雰囲気	名詞,一般,*,*,*,*,雰囲気,フンイキ,フンイキ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
わかる	動詞,自立,*,*,五段・ラ行,基本形,わかる,ワカル,ワカル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,i
邪魔	名詞,形容動詞語幹,*,*,*,*,邪魔,ジャマ,ジャマ,i
させ	動詞,自立,*,*,一段,連用形,させる,サセ,サセ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
すっごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すっごい,スッゴイ,スッゴイ,i
フレンドリー	名詞,固有名詞,組織,*,*,*,フレンドリー,フレンドリー,フレンドリー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
一体	副詞,一般,*,*,*,*,一体,イッタイ,イッタイ,i
感	名詞,一般,*,*,*,*,感,カン,カン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
同じ	連体詞,*,*,*,*,*,同じ,オナジ,オナジ,i
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
もの	名詞,非自立,一般,*,*,*,もの,モノ,モノ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
感じ	動詞,自立,*,*,一段,連用形,感じる,カンジ,カンジ,i
つつ	助詞,接続助詞,*,*,*,*,つつ,ツツ,ツツ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
コミュニケーション	名詞,一般,*,*,*,*,コミュニケーション,コミュニケーション,コミュニケーション,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
大事	名詞,形容動詞語幹,*,*,*,*,大事,ダイジ,ダイジ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
感情	名詞,一般,*,*,*,*,感情,カンジョウ,カンジョー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
感情	名詞,一般,*,*,*,*,感情,カンジョウ,カンジョー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
感情	名詞,一般,*,*,*,*,感情,カンジョウ,カンジョー,s
入る	動詞,自立,*,*,五段・ラ行,基本形,入る,ハイル,ハイル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
お互い	名詞,一般,*,*,*,*,お互い,オタガイ,オタガイ,i
ケンカ	名詞,サ変接続,*,*,*,*,ケンカ,ケンカ,ケンカ,i
腰	名詞,一般,*,*,*,*,腰,コシ,コシ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
ちゃう	動詞,非自立,*,*,五段・ワ行促音便,基本形,ちゃう,チャウ,チャウ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
実は	接続詞,*,*,*,*,*,実は,ジツハ,ジツワ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
結婚	名詞,サ変接続,*,*,*,*,結婚,ケッコン,ケッコン,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ずーっと	副詞,一般,*,*,*,*,ずーっと,ズーット,ズーット,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
辺	名詞,一般,*,*,*,*,辺,ヘン,ヘン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
コミュニケーション	名詞,一般,*,*,*,*,コミュニケーション,コミュニケーション,コミュニケーション,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
取っ	動詞,自立,*,*,五段・ラ行,連用タ接続,取る,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
とっ	動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いろんな	連体詞,*,*,*,*,*,いろんな,イロンナ,イロンナ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
おかし	形容詞,自立,*,*,形容詞・イ段,連用テ接続・縮約形,おかしい,オカシ,オカシ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
前	名詞,副詞可能,*,*,*,*,前,マエ,マエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
感情	名詞,一般,*,*,*,*,感情,カンジョウ,カンジョー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
前	名詞,副詞可能,*,*,*,*,前,マエ,マエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
聞く	動詞,自立,*,*,五段・カ行イ音便,基本形,聞く,キク,キク,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
聞く	動詞,自立,*,*,五段・カ行イ音便,基本形,聞く,キク,キク,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
できるだけ	副詞,一般,*,*,*,*,できるだけ,デキルダケ,デキルダケ,i
抱え込ま	動詞,自立,*,*,五段・マ行,未然形,抱え込む,カカエコマ,カカエコマ,i
ず	助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
気	名詞,一般,*,*,*,*,気,キ,キ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
すごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すごい,スゴイ,スゴイ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
できる	動詞,自立,*,*,一段,基本形,できる,デキル,デキル,i
環境	名詞,一般,*,*,*,*,環境,カンキョウ,カンキョー,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
大人	名詞,一般,*,*,*,*,大人,オトナ,オトナ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
大人	名詞,一般,*,*,*,*,大人,オトナ,オトナ,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
わり	名詞,一般,*,*,*,*,わり,ワリ,ワリ,i
と	助詞,並立助詞,*,*,*,*,と,ト,ト,i
子ども	名詞,一般,*,*,*,*,子ども,コドモ,コドモ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
ため込ん	動詞,自立,*,*,五段・マ行,連用タ接続,ため込む,タメコン,タメコン,i
じゃっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,じゃう,ジャッ,ジャッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
爆発	名詞,サ変接続,*,*,*,*,爆発,バクハツ,バクハツ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
反抗	名詞,サ変接続,*,*,*,*,反抗,ハンコウ,ハンコー,i
期	名詞,接尾,助数詞,*,*,*,期,キ,キ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
形	名詞,一般,*,*,*,*,形,カタチ,カタチ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,i
だ	助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
わり	名詞,一般,*,*,*,*,わり,ワリ,ワリ,i
と	助詞,並立助詞,*,*,*,*,と,ト,ト,i
一般	名詞,一般,*,*,*,*,一般,イッパン,イッパン,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
反抗	名詞,サ変接続,*,*,*,*,反抗,ハンコウ,ハンコー,s
期	名詞,接尾,助数詞,*,*,*,期,キ,キ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
、	記号,読点,*,*,*,*,、,、,、,i
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
きっと	副詞,一般,*,*,*,*,きっと,キット,キット,i
溜め込ま	動詞,自立,*,*,五段・マ行,未然形,溜め込む,タメコマ,タメコマ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
どっち	名詞,代名詞,一般,*,*,*,どっち,ドッチ,ドッチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
大人	名詞,一般,*,*,*,*,大人,オトナ,オトナ,s
っぽい	形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
ちゃん	動詞,自立,*,*,五段・特殊,基本形,ちゃう＋ん,チャン,チャン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,i
感	名詞,一般,*,*,*,*,感,カン,カン,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
違法	名詞,形容動詞語幹,*,*,*,*,違法,イホウ,イホー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もちろん	副詞,一般,*,*,*,*,もちろん,モチロン,モチロン,s
怒る	動詞,自立,*,*,五段・ラ行,基本形,怒る,オコル,オコル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほんで	接続詞,*,*,*,*,*,ほんで,ホンデ,ホンデ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
大事	名詞,形容動詞語幹,*,*,*,*,大事,ダイジ,ダイジ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
せ	動詞,自立,*,*,サ変・スル,未然形特殊,する,セ,セ,s
んかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ん,ンカッ,ンカッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
学生	名詞,一般,*,*,*,*,学生,ガクセイ,ガクセイ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
以外	名詞,非自立,副詞可能,*,*,*,以外,イガイ,イガイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
怒る	動詞,自立,*,*,五段・ラ行,基本形,怒る,オコル,オコル,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
怒る	動詞,自立,*,*,五段・ラ行,基本形,怒る,オコル,オコル,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
