speaker,age,gender,speech_style,onbin,word,wFreq,mFreq,wpFreq,mpFreq,adjacent,f_pos,neutralized,wpfp,wpbp,mpfp,mpbp
KYT004,3,M,0.44,1,0092,2.963,2.969,1.176,1.863,0,dis,0,-2.459,-3.715,-3.741,-43.972
KYT004,3,M,0.44,1,0241,2.314,2.326,1.114,1.114,1,nom,0,-1.947,-7.252,-1.964,-11.133
KYT004,3,M,0.44,0,0092,2.963,3.765,1.653,2.491,0,sfp,1,-1.15,-2.309,-1.213,-7.956
KYT004,3,M,0.44,0,0092,2.963,3.765,0.699,1.342,0,other.gramm,0,-2.385,-1.749,-5.78,-4.642
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,0,000D,0,3.765,0,2.072,0,sfp,0,-3.338,-42.031,-3.338,-42.031
KYT005,3,F,0.342,0,0523,1.362,3.765,0.699,1.851,0,sfp,0,-2.528,-12.061,-3.694,-38.992
KYT005,3,F,0.342,1,0158,2.053,2.053,0.301,0.301,1,sfp,0,-0.946,-2.597,-0.946,-2.597
KYT005,3,F,0.342,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT005,3,F,0.342,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT005,3,F,0.342,1,02E1,1.279,3.132,0,1.544,0,dis,1,-1.528,-4.239,-3.618,-18.896
KYT005,3,F,0.342,1,002B,2.54,2.646,1.114,1.146,1,sfp,0,-4.857,-13.852,-4.976,-14.961
KYT005,3,F,0.342,0,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,001B,2.124,2.25,0.778,0.954,1,sfp,0,-3.259,-7.602,-2.742,-7.244
KYT005,3,F,0.342,1,034F,0.301,3.699,0.301,2.702,0,sfp,0,-0.25,-3.832,-1.99,-116.626
KYT005,3,F,0.342,1,00BF,1.146,1.146,0.301,0.301,1,sfp,0,-0.426,-3.832,-0.548,-4.146
KYT005,3,F,0.342,1,00BF,1.146,1.146,0.301,0.301,1,sfp,0,-0.426,-3.832,-0.548,-4.146
KYT005,3,F,0.342,1,038D,1.544,1.58,0.903,0.903,1,nom,0,-1.656,-6.489,-1.663,-7.311
KYT005,3,F,0.342,0,0145,2.584,2.654,1.23,1.301,1,sfp,0,-4.948,-8.749,-4.972,-15.965
KYT005,3,F,0.342,0,0145,2.584,2.654,0.699,0.778,1,nom,0,-6.552,-16.714,-6.59,-19.383
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,0,04F3,1.322,1.322,0,0,1,nom,1,-1.347,-4.203,-1.864,-4.65
KYT005,3,F,0.342,1,013E,2.609,2.969,1.322,2.583,0,sfp,0,-4.774,-10.229,-2.669,-177.89
KYT005,3,F,0.342,1,009C,0.954,2.969,,2.164,0,nom,0,-1,-9.553,-3.104,-126.99
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,0374,0,2.692,0,0.778,0,nom,0,-0.449,-4.212,-1.413,-3.861
KYT005,3,F,0.342,0,00EE,2.382,3.765,1.398,2.491,0,dis,1,-0.894,-2.674,-1.213,-7.956
KYT005,3,F,0.342,1,01BC,0.602,0.602,0.301,0.301,1,nom,0,-1.375,-8.425,-1.343,-8.432
KYT005,3,F,0.342,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT005,3,F,0.342,0,01BC,0.602,0.602,0.301,0.301,1,nom,0,-1.375,-8.425,-1.343,-8.432
KYT005,3,F,0.342,1,03E5,2.076,2.076,0.699,0.699,1,sfp,0,-3.387,-7.73,-3.404,-8.338
KYT005,3,F,0.342,1,0375,0,0,0,0,1,nom,0,-0.449,-4.212,-0.433,-4.216
KYT005,3,F,0.342,0,0145,2.584,2.654,0.301,0.301,1,nom,1,-1.436,-2.343,-5.777,-9.59
KYT005,3,F,0.342,0,00D0,2.734,2.742,0.778,0.778,1,nom,1,-1.505,-2.3,-1.493,-5.986
KYT005,3,F,0.342,1,04D5,0.477,2.692,0.477,2.025,0,dis,0,-0.149,-3.554,-2.339,-28.35
KYT005,3,F,0.342,1,04D5,0.477,2.692,0.477,2.025,0,dis,0,-0.149,-3.554,-2.339,-28.35
KYT005,3,F,0.342,1,04D5,0.477,2.692,0.477,2.025,0,dis,0,-0.149,-3.554,-2.339,-28.35
KYT005,3,F,0.342,0,01AF,2.267,3.765,1.041,2.072,0,sfp,0,-3.444,-12.122,-3.338,-42.031
KYT005,3,F,0.342,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KYT005,3,F,0.342,1,02D6,1.845,2.969,0.477,1,0,dis,1,-3.248,-7.978,-3.385,-52.297
KYT005,3,F,0.342,0,00F5,3.118,3.124,0.845,0.845,1,sfp,0,-4.885,-8.079,-6.763,-13.161
KYT005,3,F,0.342,0,01CD,1.255,1.255,,,1,nom,0,-2.022,-7.944,-2.022,-7.944
KYT005,3,F,0.342,1,01CD,1.255,1.255,,,1,nom,0,-2.022,-7.944,-2.022,-7.944
KYT005,3,F,0.342,1,0040,0,2.969,0,2.583,0,sfp,0,-0.449,-4.331,-2.669,-177.89
KYT005,3,F,0.342,1,0248,0.699,2.692,0.301,2.025,0,sfp,0,-0.25,-3.832,-2.339,-28.35
KYT005,3,F,0.342,1,014E,0,1.919,0,0.477,0,sfp,0,-0.449,-4.331,-2.852,-8.338
KYT005,3,F,0.342,0,029C,1.724,3.765,0,2.072,0,sfp,0,-2.341,-4.964,-3.338,-42.031
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,02D6,1.845,2.969,0.602,2.583,0,sfp,0,-2.971,-7.885,-2.669,-177.89
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,0010,3.693,3.699,1.447,1.447,1,sfp,0,-4.29,-3.039,-4.805,-7.087
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,0010,3.693,3.699,1.447,1.447,1,sfp,0,-4.29,-3.039,-4.805,-7.087
KYT005,3,F,0.342,0,013E,2.609,3.765,1.279,2.491,0,dis,1,-1.682,-7.509,-1.213,-7.956
KYT005,3,F,0.342,0,01DA,1.301,1.301,0,0,1,sfp,0,-1.954,-4.964,-1.952,-4.956
KYT005,3,F,0.342,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KYT005,3,F,0.342,1,049F,1.568,2.969,0.301,2.583,0,sfp,0,-0.294,-3.399,-2.669,-177.89
KYT005,3,F,0.342,1,0162,2.415,2.415,1.322,1.322,1,sfp,0,-2.05,-5.8,-2.223,-9.449
KYT005,3,F,0.342,1,0162,2.415,2.415,1.322,1.322,1,sfp,0,-2.05,-5.8,-2.223,-9.449
KYT005,3,F,0.342,1,015E,2.833,2.833,1.415,1.415,1,nom,0,-3.487,-15.693,-3.487,-15.693
KYT005,3,F,0.342,1,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KYT005,3,F,0.342,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT005,3,F,0.342,1,0305,0.903,2.969,0,2.164,0,nom,0,-0.25,-4.527,-3.104,-126.99
KYT005,3,F,0.342,1,0521,0,2.969,0,2.164,0,nom,0,-3.104,-126.99,-3.104,-126.99
KYT005,3,F,0.342,1,015E,2.833,2.833,1.415,1.415,1,nom,0,-3.487,-15.693,-3.487,-15.693
KYT006,2,M,0.442,1,00EE,2.382,2.969,0.477,1.724,0,nom,0,-5.505,-10.706,-4.363,-26.881
KYT006,2,M,0.442,0,0059,2.025,3.765,0,1.544,0,sfp,0,-2.105,-4.242,-3.767,-54.238
KYT006,2,M,0.442,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KYT006,2,M,0.442,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT006,2,M,0.442,0,0201,0.699,0.699,0,0,1,other.gramm,0,-1.227,-3.772,-1.211,-3.765
KYT006,2,M,0.442,1,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT006,2,M,0.442,1,0436,2.013,2.969,0.954,2.164,0,sfp,0,-3.952,-13.051,-3.104,-126.99
KYT006,2,M,0.442,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT006,2,M,0.442,0,00F5,3.118,3.124,1.477,1.491,1,nom,0,-3.558,-5.694,-5.746,-12.261
KYT006,2,M,0.442,1,00EE,2.382,2.969,1.362,2.583,0,sfp,0,-3.652,-9.21,-2.669,-177.89
KYT006,2,M,0.442,0,0092,2.963,3.765,1.653,2.491,0,dis,1,-1.15,-2.309,-1.213,-7.956
KYT006,2,M,0.442,0,0258,2.021,3.765,0.845,2.491,0,dis,1,-1.061,-3.174,-1.213,-7.956
KYT006,2,M,0.442,1,0258,2.021,2.969,0,0,0,dis,1,-1.679,-2.739,-3.123,-2.236
KYT006,2,M,0.442,1,0092,2.963,2.969,1.556,2.164,0,nom,0,-4.217,-14.997,-3.104,-126.99
KYT006,2,M,0.442,0,0490,1,2.898,0,1.756,0,dis,1,-1.352,-4.702,-1.016,-2.314
KYT006,2,M,0.442,1,0258,2.021,2.969,0.954,2.164,0,sfp,0,-4.057,-12.987,-3.104,-126.99
KYT006,2,M,0.442,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT006,2,M,0.442,1,04FB,1.929,2.969,0.301,1.863,0,dis,0,-1.989,-5.034,-3.741,-43.972
KYT006,2,M,0.442,0,0321,2.38,2.38,0.778,0.778,1,sfp,0,-3.965,-9.151,-3.969,-9.147
KYT006,2,M,0.442,1,0092,2.963,2.969,1.176,1.863,0,dis,0,-2.459,-3.715,-3.741,-43.972
KYT006,2,M,0.442,1,009E,1.623,1.623,0.301,0.301,1,nom,0,-0.274,-4.249,-0.27,-4.248
KYT006,2,M,0.442,1,0010,3.693,3.699,1.699,1.724,1,nom,0,-3.756,-4.659,-3.734,-13.798
KYT006,2,M,0.442,1,03CF,2.384,2.969,1.079,2.164,0,nom,0,-2.482,-7.557,-3.104,-126.99
KYT006,2,M,0.442,1,0258,2.021,2.969,0.301,1.863,0,dis,0,-1.18,-2.794,-3.741,-43.972
KYT006,2,M,0.442,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT006,2,M,0.442,1,0116,0.301,2.969,0.301,2.583,0,sfp,0,-0.25,-3.832,-2.669,-177.89
KYT006,2,M,0.442,1,0116,0.301,2.969,0.301,2.583,0,sfp,0,-0.25,-3.832,-2.669,-177.89
KYT006,2,M,0.442,1,015C,2.193,2.969,,1.863,0,dis,0,-3.18,-5.589,-3.741,-43.972
KYT006,2,M,0.442,0,0143,0.699,0.699,0,0,1,sfp,0,,,,
KYT006,2,M,0.442,1,015E,2.833,2.833,0.845,0.845,1,dis,0,-1.896,-3.294,-4.384,-6.15
KYT006,2,M,0.442,1,002B,2.54,2.646,0.301,0.301,1,dis,0,-1.028,-2.636,-1.474,-3.084
KYT006,2,M,0.442,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT006,2,M,0.442,1,006B,1.699,2.969,,1.519,0,sfp,0,-2.04,-3.135,-1.515,-8.467
KYT006,2,M,0.442,0,01E7,2.167,2.167,0,0,1,nom,1,-2.021,-3.571,-1.885,-3.364
KYT006,2,M,0.442,0,01E7,2.167,2.167,0.477,0.477,1,sfp,0,-1.744,-3.964,-1.738,-3.832
KYT006,2,M,0.442,1,0258,2.021,2.969,0.954,2.164,0,nom,0,-4.057,-12.987,-3.104,-126.99
KYT006,2,M,0.442,1,03E2,1.724,2.969,0.602,2.164,0,nom,0,-2.814,-8.992,-3.104,-126.99
KYT006,2,M,0.442,1,0258,2.021,2.969,0.954,2.164,0,nom,0,-4.057,-12.987,-3.104,-126.99
KYT006,2,M,0.442,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT006,2,M,0.442,1,0253,1.531,3.132,0.778,2.188,0,sfp,0,-2.473,-7.602,-2.509,-53.022
KYT006,2,M,0.442,1,0253,1.531,3.132,0.778,2.188,0,sfp,0,-2.473,-7.602,-2.509,-53.022
KYT006,2,M,0.442,1,0095,2.318,3.132,1.342,2.188,0,sfp,0,-2.86,-6.392,-2.509,-53.022
KYT006,2,M,0.442,1,0092,2.963,2.969,0.954,1.623,0,other.gramm,0,-6.285,-8.065,-4.145,-18.329
KYT006,2,M,0.442,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT006,2,M,0.442,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KYT006,2,M,0.442,1,025E,0.954,2.969,0.477,2.583,0,sfp,0,-0.371,-3.554,-2.669,-177.89
KYT006,2,M,0.442,0,00D0,2.734,2.742,1.556,1.568,1,dis,1,-1.008,-2.434,-1.049,-15.691
KYT006,2,M,0.442,0,0059,2.025,3.765,0,1.959,0,nom,0,-4.302,-7.925,-4.53,-28.783
KYT006,2,M,0.442,1,0010,3.693,3.699,1.447,1.447,1,dis,0,-4.29,-3.039,-4.805,-7.087
KYT006,2,M,0.442,1,00D0,2.734,2.742,0.602,0.699,1,dis,0,-2.54,-4.859,-0.882,-2.867
KYT006,2,M,0.442,0,00D0,2.734,2.742,1.556,1.568,1,dis,1,-1.008,-2.434,-1.049,-15.691
KYT006,2,M,0.442,0,04FB,1.929,3.765,0.602,2.491,0,dis,1,-1.169,-3.351,-1.213,-7.956
KYT006,2,M,0.442,0,0010,3.693,3.699,1.38,1.398,1,nom,1,-1.363,-1.212,-1.362,-40.934
KYT006,2,M,0.442,1,00F5,3.118,3.124,1.477,1.491,1,nom,0,-3.558,-5.694,-5.746,-12.261
KYT007,9,F,0.366,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KYT007,9,F,0.366,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT007,9,F,0.366,0,035D,2.34,2.34,1.079,1.079,1,nom,0,-4.308,-10.61,-3.015,-10.401
KYT007,9,F,0.366,0,035D,2.34,2.34,1.079,1.079,1,nom,0,-4.308,-10.61,-3.015,-10.401
KYT007,9,F,0.366,0,015E,2.833,2.833,1.255,1.255,1,sfp,0,-2.628,-14.799,-2.628,-14.799
KYT007,9,F,0.366,0,040D,1,1,0.301,0.301,1,nom,0,-2.24,-8.425,-1.721,-7.944
KYT007,9,F,0.366,0,0234,1.94,1.934,0.699,0.699,1,sfp,1,-1.235,-3.544,-1.221,-3.982
KYT007,9,F,0.366,0,0242,1.544,1.544,0,0,1,dis,1,-1.252,-3.925,-1.154,-3.738
KYT007,9,F,0.366,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT007,9,F,0.366,1,0088,0.602,1.204,0.301,0.301,0,sfp,0,-0.449,-4.964,-0.433,-4.956
KYT007,9,F,0.366,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KYT007,9,F,0.366,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT007,9,F,0.366,0,004E,0,3.765,0,2.491,0,dis,1,-0.449,-4.702,-1.213,-7.956
KYT007,9,F,0.366,0,024B,0,3.765,0,1.591,0,nom,1,-0.449,-4.071,-1.41,-2.301
KYT007,9,F,0.366,1,00BD,1.58,2.969,0.602,2.583,0,sfp,0,-0.468,-3.271,-2.669,-177.89
KYT007,9,F,0.366,1,0126,0.301,2.969,0,2.583,0,sfp,0,-0.75,-4.331,-2.669,-177.89
KYT007,9,F,0.366,0,0367,1.708,1.708,0,0,1,sfp,1,-1.478,-3.925,-1.494,-3.884
KYT007,9,F,0.366,1,032A,0,2.692,0,0,0,dis,0,-0.449,-1.403,-2.629,-1.387
KYT007,9,F,0.366,0,0359,1.38,3.765,0,2.072,0,sfp,0,-3.338,-42.031,-3.338,-42.031
KYT007,9,F,0.366,0,00B5,0.477,0.477,0,0,1,sfp,0,,,,
KYT007,9,F,0.366,0,011D,0,0,0,0,1,sfp,1,-0.449,-4.702,-0.433,-4.65
KYT007,9,F,0.366,1,00AB,0,3.132,0,1.415,0,other.gramm,0,-0.449,-3.552,-3.421,-10.801
KYT007,9,F,0.366,0,033D,0.301,3.765,0,2.072,0,sfp,0,-0.926,-4.964,-3.338,-42.031
KYT007,9,F,0.366,1,0092,2.963,2.969,0.954,1.623,0,other.gramm,0,-6.285,-8.065,-4.145,-18.329
KYT007,9,F,0.366,1,033D,0.301,2.969,,2.583,0,sfp,0,-0.449,-4.331,-2.669,-177.89
KYT007,9,F,0.366,0,0004,0,2.692,0,1.431,0,dis,1,-0.449,-4.702,-0.975,-11.791
KYT007,9,F,0.366,1,0022,1.519,2.969,0,1.724,0,nom,0,-1.051,-4.212,-4.363,-26.881
KYT007,9,F,0.366,0,0028,1.255,2.692,0.477,1.431,0,dis,1,-0.973,-3.925,-0.975,-11.791
KYT007,9,F,0.366,1,00AE,0,2.692,0,2.025,0,sfp,0,-0.449,-4.331,-2.339,-28.35
KYT007,9,F,0.366,1,018E,0.301,2.692,0,0.301,0,sfp,1,-0.75,-3.454,-2.142,-2.953
KYT008,6,M,0.404,1,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT008,6,M,0.404,1,0162,2.415,2.415,1.322,1.322,1,sfp,0,-2.05,-5.8,-2.223,-9.449
KYT008,6,M,0.404,1,0162,2.415,2.415,1.322,1.322,1,sfp,0,-2.05,-5.8,-2.223,-9.449
KYT008,6,M,0.404,1,031C,2.049,2.898,1.146,1.898,0,sfp,0,-1.963,-6.202,-2.341,-11.922
KYT008,6,M,0.404,1,025D,1.505,2.692,1.398,2.025,0,sfp,0,-1.421,-6.833,-2.339,-28.35
KYT008,6,M,0.404,1,02C9,0,2.692,0,2.025,0,sfp,0,-0.449,-4.331,-2.339,-28.35
KYT008,6,M,0.404,0,035A,0,3.124,0,1,0,sfp,1,-0.449,-4.071,-1.454,-12.071
KYT008,6,M,0.404,0,0367,1.708,1.708,0.699,0.699,1,nom,0,-1.096,-3.054,-2.445,-8.871
KYT008,6,M,0.404,0,0254,1.602,1.602,0.477,0.477,1,dis,1,-1.232,-3.77,-1.423,-4.378
KYT008,6,M,0.404,0,031E,1.903,3.765,0.602,2.491,0,dis,1,-1.303,-3.544,-1.213,-7.956
KYT008,6,M,0.404,0,012B,1.431,1.799,0.301,0.301,1,sfp,0,-1.412,-4.242,-1.843,-4.256
KYT008,6,M,0.404,0,023D,1.914,3.765,0,1.544,0,sfp,0,-2.478,-4.741,-3.767,-54.238
KYT008,6,M,0.404,1,0302,1.826,1.833,0.699,0.699,1,nom,0,-1.656,-6.56,-1.719,-6.608
KYT008,6,M,0.404,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KYT008,6,M,0.404,0,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KYT008,6,M,0.404,0,00B4,1.568,2.692,0,0,0,sfp,1,-3.08,-2.955,-3.08,-2.955
KYT008,6,M,0.404,0,00B4,1.568,2.692,0.602,1,0,sfp,0,-3.513,-9.204,-3.513,-9.204
KYT008,6,M,0.404,0,023C,0.778,2.692,0,1,0,sfp,0,-1.227,-4.741,-3.513,-9.204
KYT008,6,M,0.404,0,01AF,2.267,3.765,0.301,1.544,0,sfp,0,-2.369,-4.242,-3.767,-54.238
KYT008,6,M,0.404,1,00A1,1.708,2.483,1,1.681,0,sfp,0,-1.623,-6.395,-1.674,-10.68
KYT008,6,M,0.404,1,015C,2.193,2.969,0,1.519,0,dis,0,-4.18,-6.271,-1.515,-8.467
KYT008,6,M,0.404,1,014F,1.519,2.969,0.301,2.583,0,sfp,0,-0.426,-3.832,-2.669,-177.89
KYT008,6,M,0.404,1,014F,1.519,2.969,0.301,2.583,0,sfp,0,-0.426,-3.832,-2.669,-177.89
KYT008,6,M,0.404,0,0272,1.663,3.765,0.602,1.74,0,sfp,0,-2.192,-8.493,-4.692,-45.16
KYT008,6,M,0.404,0,00EE,2.382,3.765,1.398,2.491,0,dis,1,-0.894,-2.674,-1.213,-7.956
KYT008,6,M,0.404,0,0505,0.903,3.765,0,2.491,0,dis,1,-1.403,-4.702,-1.213,-7.956
KYT008,6,M,0.404,0,00EE,2.382,3.765,1.398,2.491,0,dis,1,-0.894,-2.674,-1.213,-7.956
KYT008,6,M,0.404,0,009C,0.954,3.765,0,1.544,0,other.gramm,0,-1.563,-4.741,-3.767,-54.238
KYT008,6,M,0.404,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT008,6,M,0.404,0,019B,1.255,3.765,0.301,2.072,0,sfp,0,-1.205,-4.464,-3.338,-42.031
KYT008,6,M,0.404,0,0010,3.693,3.699,1.919,1.924,1,sfp,0,-3.323,-5.283,-3.365,-29.249
KYT008,6,M,0.404,0,0092,2.963,3.765,1.362,1.959,0,nom,0,-4.77,-8.531,-4.53,-28.783
KYT008,6,M,0.404,1,0010,3.693,3.699,1.74,1.74,1,sfp,0,-4.025,-3.09,-3.997,-14.064
KYT008,6,M,0.404,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT008,6,M,0.404,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KYT008,6,M,0.404,0,02C7,2.27,3.765,0.903,2.491,0,dis,1,-1.102,-3.023,-1.213,-7.956
KYT008,6,M,0.404,1,0517,0.903,2.969,0,2.583,0,sfp,0,-0.926,-4.331,-2.669,-177.89
KYT008,6,M,0.404,0,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KYT008,6,M,0.404,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KYT008,6,M,0.404,0,0010,3.693,3.699,1.919,1.924,1,sfp,0,-3.323,-5.283,-3.365,-29.249
KYT008,6,M,0.404,1,0274,1.756,1.756,0.477,0.477,1,sfp,0,-0.672,-3.554,-2.97,-7.866
KYT008,6,M,0.404,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT008,6,M,0.404,1,0272,1.663,2.969,0.602,2.583,0,sfp,0,-2.975,-7.885,-2.669,-177.89
KYT008,6,M,0.404,1,02C7,2.27,2.969,1.398,2.583,0,sfp,0,-4.013,-10.006,-2.669,-177.89
KYT008,6,M,0.404,1,02C7,2.27,2.969,1.398,2.583,0,sfp,0,-4.013,-10.006,-2.669,-177.89
KYT008,6,M,0.404,1,02C7,2.27,2.969,1.398,2.583,0,sfp,0,-4.013,-10.006,-2.669,-177.89
KYT008,6,M,0.404,0,03CF,2.384,3.765,0.301,1.146,0,dis,0,-2.551,-2.595,-5.65,-5.109
KYT008,6,M,0.404,0,0145,2.584,2.654,0.699,0.778,1,sfp,0,-6.552,-16.714,-6.59,-19.383
KYT008,6,M,0.404,0,04DE,0,0,0,0,1,dis,1,-0.449,-4.702,-0.433,-4.65
KYT008,6,M,0.404,1,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KYT008,6,M,0.404,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT008,6,M,0.404,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT008,6,M,0.404,0,014F,1.519,3.765,0,2.491,0,dis,1,-1.665,-4.203,-1.213,-7.956
KYT008,6,M,0.404,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KYT008,6,M,0.404,0,0010,3.693,3.699,1.362,1.398,1,dis,0,-2.393,-1.265,-2.427,-8.903
KYT008,6,M,0.404,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KYT008,6,M,0.404,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KYT008,6,M,0.404,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KYT008,6,M,0.404,0,043B,2.324,2.324,0,0,1,sfp,0,-2.822,-4.741,-2.833,-4.744
KYT008,6,M,0.404,1,0113,0,3.132,0,1.591,0,sfp,1,-0.449,-4.741,-4.387,-20.595
KYT008,6,M,0.404,0,0273,0.477,3.132,0,1.663,0,dis,1,-0.75,-4.702,-1.327,-13.731
KYT008,6,M,0.404,0,0102,0.845,0.699,0.301,0.301,1,sfp,0,-1.676,-8.662,-1.644,-8.632
KYT008,6,M,0.404,1,0049,1.041,2.969,0.301,2.583,0,dis,0,-0.426,-3.832,-2.669,-177.89
KYT008,6,M,0.404,0,004D,1.591,1.653,0.301,0.301,1,nom,1,-1.16,-3.77,-1.237,-4.357
KYT009,8,F,0.462,0,02D6,1.845,3.765,0,1.38,0,sfp,0,-2.521,-4.462,-4.605,-11.206
KYT009,8,F,0.462,1,00F5,3.118,3.124,1.491,1.491,1,sfp,0,-4.308,-11.006,-4.324,-11.433
KYT009,8,F,0.462,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KYT009,8,F,0.462,0,006D,1.431,2.692,0,1,0,sfp,0,-1.896,-4.741,-3.513,-9.204
KYT009,8,F,0.462,0,027A,0,0.903,0,0,0,nom,0,,,,
KYT009,8,F,0.462,1,0017,0.778,2.692,0,0.778,0,dis,0,-1.227,-4.212,-1.413,-3.861
KYT009,8,F,0.462,1,012D,1.204,2.969,,2.164,0,nom,0,-1.625,-5.026,-3.104,-126.99
KYT009,8,F,0.462,0,012D,1.204,3.765,0,1.591,0,nom,1,-1.728,-4.071,-1.41,-2.301
KYT009,8,F,0.462,1,0028,1.255,2.692,0,0.477,0,dis,0,-0.926,-4.462,-1.863,-4.184
KYT009,8,F,0.462,1,0158,2.053,2.053,0.954,0.954,1,sfp,0,-1.728,-4.331,-1.949,-7.255
KYT009,8,F,0.462,1,00A3,0.477,0.477,0,0,1,sfp,0,-0.449,-4.331,-0.433,-4.316
KYT009,8,F,0.462,1,008F,1.613,2.692,0.699,1.041,0,sfp,0,-2.241,-8.929,-4.072,-9.075
KYT009,8,F,0.462,1,013D,1.23,2.692,0,0,0,nom,0,-1.051,-2.408,-2.629,-2.392
KYT009,8,F,0.462,0,0129,0.778,3.765,0,2.491,0,dis,1,-1.49,-4.702,-1.213,-7.956
