はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
っか	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,ッカ,ッカ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
、	記号,読点,*,*,*,*,、,、,、,s
訛っ	動詞,自立,*,*,五段・ラ行,連用タ接続,訛る,ナマッ,ナマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
っか	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,ッカ,ッカ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
微妙	名詞,形容動詞語幹,*,*,*,*,微妙,ビミョウ,ビミョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
ものすごく	副詞,一般,*,*,*,*,ものすごく,モノスゴク,モノスゴク,s
訛っ	動詞,自立,*,*,五段・ラ行,連用タ接続,訛る,ナマッ,ナマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
訛っ	動詞,自立,*,*,五段・ラ行,連用タ接続,訛る,ナマッ,ナマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
わかる	動詞,自立,*,*,五段・ラ行,基本形,わかる,ワカル,ワカル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
微妙	名詞,形容動詞語幹,*,*,*,*,微妙,ビミョウ,ビミョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
訛っ	動詞,自立,*,*,五段・ラ行,連用タ接続,訛る,ナマッ,ナマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
関西	名詞,固有名詞,地域,一般,*,*,関西,カンサイ,カンサイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とう	助動詞,*,*,*,特殊・タ,基本形,とう,トウ,トー,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
神戸	名詞,固有名詞,地域,一般,*,*,神戸,コウベ,コーベ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
言葉	名詞,一般,*,*,*,*,言葉,コトバ,コトバ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とう	助動詞,*,*,*,特殊・タ,基本形,とう,トウ,トー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
あのー	フィラー,*,*,*,*,*,あのー,アノー,アノー,s
京都	名詞,固有名詞,地域,一般,*,*,京都,キョウト,キョート,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,s
こいつ	名詞,一般,*,*,*,*,こいつ,コイツ,コイツ,s
神戸	名詞,固有名詞,地域,一般,*,*,神戸,コウベ,コーベ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
訛っ	動詞,自立,*,*,五段・ラ行,連用タ接続,訛る,ナマッ,ナマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
わかる	動詞,自立,*,*,五段・ラ行,基本形,わかる,ワカル,ワカル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
訛っ	動詞,自立,*,*,五段・ラ行,連用タ接続,訛る,ナマッ,ナマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんま	副詞,助詞類接続・縮約形,*,*,*,*,あんまり,アンマ,アンマ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
たしかに	感動詞,*,*,*,*,*,たしかに,タシカニ,タシカニ,i
たしかに	感動詞,*,*,*,*,*,たしかに,タシカニ,タシカニ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
姫路	名詞,固有名詞,一般,*,*,*,姫路,ヒメジ,ヒメジ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
おい	動詞,自立,*,*,一段,連用形,おいる,オイ,オイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
でしょ	助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
「	記号,括弧開,*,*,*,*,「,「,「,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
丁寧	名詞,一般,*,*,*,*,丁寧,テイネイ,テイネイ,s
語	名詞,接尾,助数詞,*,*,*,語,ゴ,ゴ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあまあ	副詞,一般,*,*,*,*,まあまあ,マアマア,マーマー,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
標準	名詞,一般,*,*,*,*,標準,ヒョウジュン,ヒョージュン,s
語	名詞,接尾,助数詞,*,*,*,語,ゴ,ゴ,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
丁寧	名詞,形容動詞語幹,*,*,*,*,丁寧,テイネイ,テイネイ,s
語	名詞,接尾,助数詞,*,*,*,語,ゴ,ゴ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,s
言葉	名詞,一般,*,*,*,*,言葉,コトバ,コトバ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
とい	動詞,非自立,*,*,五段・カ行イ音便,連用タ接続・縮約形,て＋おく,トイ,トイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
とっ	動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
、	記号,読点,*,*,*,*,、,、,、,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
微妙	名詞,形容動詞語幹,*,*,*,*,微妙,ビミョウ,ビミョー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
気付か	動詞,自立,*,*,五段・カ行イ音便,未然形,気付く,キヅカ,キズカ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,s
こんな	連体詞,*,*,*,*,*,こんな,コンナ,コンナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
つもり	名詞,非自立,一般,*,*,*,つもり,ツモリ,ツモリ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
違和感	名詞,一般,*,*,*,*,違和感,イワカン,イワカン,i
感じる	動詞,自立,*,*,一段,基本形,感じる,カンジル,カンジル,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
来い	動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,キイ,キー,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
来う	動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,コウ,コー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
差	名詞,一般,*,*,*,*,差,サ,サ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,i
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
、	記号,読点,*,*,*,*,、,、,、,i
周り	名詞,一般,*,*,*,*,周り,マワリ,マワリ,i
あんま	副詞,助詞類接続・縮約形,*,*,*,*,あんまり,アンマ,アンマ,i
おら	動詞,自立,*,*,五段・ラ行,未然形,おる,オラ,オラ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
来い	動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,キイ,キー,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
来い	動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,キイ,キー,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
へん	名詞,非自立,一般,*,*,*,へん,ヘン,ヘン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,i
、	記号,読点,*,*,*,*,、,、,、,i
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
来い	動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,キイ,キー,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
、	記号,読点,*,*,*,*,、,、,、,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せえ	動詞,自立,*,*,サ変・スル,未然形・長音化,する,セエ,セー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やら	動詞,自立,*,*,五段・ラ行,未然形,やる,ヤラ,ヤラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
、	記号,読点,*,*,*,*,、,、,、,s
せえ	動詞,自立,*,*,サ変・スル,未然形・長音化,する,セエ,セー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
しい	動詞,自立,*,*,サ変・スル,未然形・長音化,する,シイ,シー,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
しい	動詞,自立,*,*,サ変・スル,未然形・長音化,する,シイ,シー,i
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
で	助詞,終助詞,*,*,*,*,で,デ,デ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
しい	動詞,自立,*,*,サ変・スル,未然形・長音化,する,シイ,シー,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せえ	動詞,自立,*,*,サ変・スル,連用形・長音化,する,セエ,セー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
