はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,i
変わん	動詞,自立,*,*,五段・ラ行撥音便,基本形,変わる,カワン,カワン,i
ね	名詞,非自立,*,*,*,縮約形,なの,ネ,ネ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
なぎ	名詞,固有名詞,人名,名,*,*,なぎ,ナギ,ナギ,i
ちゃん	名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
、	記号,読点,*,*,*,*,、,、,、,s
USJ	名詞,固有名詞,組織,*,*,*,USJ,USJ,USJ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
USJ	名詞,固有名詞,組織,*,*,*,USJ,USJ,USJ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どん	名詞,一般,*,*,*,*,どん,ドン,ドン,i
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,i
、	記号,読点,*,*,*,*,、,、,、,i
年	名詞,一般,*,*,*,*,年,トシ,トシ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
一	名詞,数,*,*,*,*,一,イチ,イチ,i
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,i
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
とる	動詞,非自立,*,*,五段・ラ行,基本形・縮約形,て＋おる,トル,トル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
彼女	名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,i
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
テーマパーク	名詞,一般,*,*,*,*,テーマパーク,テーマパーク,テーマパーク,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
目的	名詞,一般,*,*,*,*,目的,モクテキ,モクテキ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
あら	動詞,自立,*,*,五段・ラ行,未然形,ある,アラ,アラ,i
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,i
行か	動詞,自立,*,*,五段・カ行促音便,未然形,行く,イカ,イカ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
買いもん	名詞,一般,*,*,*,*,買いもん,カイモン,カイモン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,s
よう	副詞,一般,*,*,*,*,よう,ヨウ,ヨー,s
行き	動詞,自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ,s
よっ	動詞,非自立,*,*,五段・ラ行,連用タ接続,よる,ヨッ,ヨッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
買い物	名詞,サ変接続,*,*,*,*,買い物,カイモノ,カイモノ,s
じゃ	助詞,格助詞,連語,*,*,*,じゃ,ジャ,ジャ,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
行か	動詞,自立,*,*,五段・カ行促音便,未然形,行く,イカ,イカ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
買い物	名詞,サ変接続,*,*,*,*,買い物,カイモノ,カイモノ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,イッ,イッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
西脇	名詞,固有名詞,地域,一般,*,*,西脇,ニシワキ,ニシワキ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
買い物	名詞,サ変接続,*,*,*,*,買い物,カイモノ,カイモノ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
買う	動詞,自立,*,*,五段・ワ行促音便,基本形,買う,カウ,カウ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
服	名詞,一般,*,*,*,*,服,フク,フク,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
買い	動詞,自立,*,*,五段・ワ行促音便,連用形,買う,カイ,カイ,i
よん	動詞,非自立,*,*,五段・ラ行撥音便,基本形,よる,ヨン,ヨン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
服	名詞,一般,*,*,*,*,服,フク,フク,s
西脇	名詞,固有名詞,地域,一般,*,*,西脇,ニシワキ,ニシワキ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
ツタヤ	名詞,固有名詞,一般,*,*,*,ツタヤ,ツタヤ,ツタヤ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
横	名詞,一般,*,*,*,*,横,ヨコ,ヨコ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
いちげん	名詞,一般,*,*,*,*,いちげん,イチゲン,イチゲン,s
じゃ	助動詞,*,*,*,特殊・ジャ,基本形,じゃ,ジャ,ジャ,s
入ら	動詞,自立,*,*,五段・ラ行,未然形,入る,イラ,イラ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
紹介	名詞,サ変接続,*,*,*,*,紹介,ショウカイ,ショーカイ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
買えん	動詞,自立,*,*,一段撥音便,基本形,買える,カエン,カエン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
へー	感動詞,*,*,*,*,*,へー,ヘー,ヘー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
大都市	名詞,一般,*,*,*,*,大都市,ダイトシ,ダイトシ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
、	記号,読点,*,*,*,*,、,、,、,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
遠い	形容詞,自立,*,*,形容詞・アウオ段,基本形,遠い,トオイ,トーイ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
欲しい	形容詞,非自立,*,*,形容詞・イ段,基本形,欲しい,ホシイ,ホシイ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほー	感動詞,*,*,*,*,*,ほー,ホー,ホー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,i
どれ	名詞,代名詞,一般,*,*,*,どれ,ドレ,ドレ,i
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
欲しい	形容詞,非自立,*,*,形容詞・イ段,基本形,欲しい,ホシイ,ホシイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
西脇	名詞,固有名詞,地域,一般,*,*,西脇,ニシワキ,ニシワキ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
二	名詞,数,*,*,*,*,二,ニ,ニ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,s
三	名詞,数,*,*,*,*,三,サン,サン,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
行ける	動詞,自立,*,*,一段,基本形,行ける,イケル,イケル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
行ける	動詞,自立,*,*,一段,基本形,行ける,イケル,イケル,i
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
おう	感動詞,*,*,*,*,*,おう,オウ,オー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
、	記号,読点,*,*,*,*,、,、,、,i
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
、	記号,読点,*,*,*,*,、,、,、,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
遊ぶ	動詞,自立,*,*,五段・バ行,基本形,遊ぶ,アソブ,アソブ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
数	名詞,一般,*,*,*,*,数,カズ,カズ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,i
名所	名詞,一般,*,*,*,*,名所,メイショ,メイショ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
USJ	名詞,固有名詞,組織,*,*,*,USJ,USJ,USJ,i
以外	名詞,非自立,副詞可能,*,*,*,以外,イガイ,イガイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
どっか	副詞,一般,*,*,*,*,どっか,ドッカ,ドッカ,i
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
事	名詞,非自立,一般,*,*,*,事,コト,コト,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,s
名所	名詞,一般,*,*,*,*,名所,メイショ,メイショ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
有名	名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
言え	動詞,自立,*,*,一段,連用形,言える,イエ,イエ,i
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,i
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,i
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
で	助詞,終助詞,*,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,s
、	記号,読点,*,*,*,*,、,、,、,s
大阪城	名詞,固有名詞,一般,*,*,*,大阪城,オオサカジョウ,オーサカジョー,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
会社	名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,s
入っ	動詞,自立,*,*,五段・ラ行,連用タ接続,入る,ハイッ,ハイッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
目	名詞,接尾,一般,*,*,*,目,メ,メ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ど	副詞,助詞類接続・縮約形,*,*,*,*,どう,ド,ド,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,s
城	名詞,一般,*,*,*,*,城,シロ,シロ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
感想	名詞,一般,*,*,*,*,感想,カンソウ,カンソー,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
こう	動詞,自立,*,*,カ変・クル,未然形・長音化,くる,コウ,コー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
姫路城	名詞,固有名詞,一般,*,*,*,姫路城,ヒメジジョウ,ヒメジジョー,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
比べ	動詞,自立,*,*,一段,連用形,比べる,クラベ,クラベ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
あんま	副詞,助詞類接続・縮約形,*,*,*,*,あんまり,アンマ,アンマ,s
変われ	動詞,自立,*,*,五段・ラ行,未然形・母音調和,変わる,カワレ,カワレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
